datetime,project,type,title,author,url,notes
2020-01-12 00:00:00,"",blog,Start 2020 with mad new skills you learned at rstudio::conf 2020. Final Call,"",https://posit.co/blog/rstudio-conf-2020-final-call/,""
2019-12-20 00:00:00,"",blog,reticulate 1.14,"",https://posit.co/blog/reticulate-1-14/,""
2019-12-17 22:07:22,"",blog,R vs. Python: What's the best language for Data Science?,"",https://posit.co/blog/r-vs-python-what-s-the-best-for-language-for-data-science/,""
2019-12-05 22:07:22,"",blog,Emails from R: Blastula 0.3,"",https://posit.co/blog/emails-from-r-blastula-0-3/,""
2019-12-03 00:00:00,posit-workbench,blog,RStudio's Commercial Desktop License is now RStudio Desktop Pro,"",https://posit.co/blog/rstudio-desktop-pro/,""
2019-12-02 00:00:00,shiny-r,blog,learnr 0.10.0,"",https://posit.co/blog/learnr-0-10-0/,""
2019-11-28 00:00:00,"",blog,"pins 0.3.0: Azure, GCloud and S3","",https://posit.co/blog/pins-0-3-0-azure-gcloud-and-s3/,""
2019-11-26 00:00:00,"",blog,Package Manager 1.1.0.1 Patch Release,"",https://posit.co/blog/package-manager-1-1-0-1-patch-release/,""
2019-11-25 00:00:00,"",blog,Thinking about rstudio::conf 2020? See the full conference schedule!,"",https://posit.co/blog/thinking-about-rstudio-conf-2020-see-the-full-conference-schedule/,""
2019-11-18 00:00:00,"",blog,Our first artist in residence: Allison Horst!,"",https://posit.co/blog/artist-in-residence/,""
2019-11-07 00:00:00,"",blog,Package Manager 1.1.0 - No Interruptions,"",https://posit.co/blog/package-manager-v1-1-no-interruptions/,""
2019-11-06 22:07:22,"",blog,renv: Project Environments for R,"",https://posit.co/blog/renv-project-environments-for-r/,""
2019-10-24 00:00:00,dplyr,blog,RStudio Professional Drivers 1.6.0,"",https://posit.co/blog/pro-drivers-1-6-0-release/,""
2019-10-15 00:00:00,shiny-r,blog,Shiny 1.4.0,"",https://posit.co/blog/shiny-1-4-0/,""
2019-10-02 00:00:00,"",blog,Building Data Science Infrastructure at an Enterprise Level with RStudio and ProCogia,"",https://posit.co/blog/building-data-science-infrastructure-at-an-enterprise-level-with-rstudio-and-procogia/,""
2019-09-30 00:00:00,"",blog,Fall & Winter Workshop Roundup,"",https://posit.co/blog/fall-winter-workshop-roundup/,""
2019-09-23 00:00:00,"",blog,RStudio Connect 1.7.8 - Put a pin in it!,"",https://posit.co/blog/rstudio-connect-1-7-8-put-a-pin-in-it/,""
2019-09-22 00:00:00,"",blog,Data Science in Production: a Joint Event with Yotabites,"",https://posit.co/blog/data-science-in-production-a-joint-event-with-yotabites/,""
2019-09-19 00:00:00,posit-workbench,blog,RStudio Server Pro 1.2 Update,"",https://posit.co/blog/rstudio-1-2-5-release/,""
2019-09-09 00:00:00,"",blog,"pins: Pin, Discover and Share Resources","",https://posit.co/blog/pin-discover-and-share-resources/,""
2019-09-06 00:00:00,"",blog,Deadline extended for rstudio::conf(2020) abstract submissions,"",https://posit.co/blog/rstudio-conf-2020-submission-deadline-extended/,""
2019-08-30 00:00:00,"",blog,rstudio::conf(2020) Diversity and international scholarships,"",https://posit.co/blog/diversity-and-international-scholarships/,""
2019-08-09 00:00:00,"",blog,rstudio::conf(2020) call for submissions,"",https://posit.co/blog/rstudio-conf-2020-call-for-submissions/,""
2019-08-05 00:00:00,shiny-r,blog,The Shiny Developer Series,"",https://posit.co/blog/the-shiny-developer-series/,""
2019-07-18 00:00:00,"",blog,RStudio Trainer Directory Launches,"",https://posit.co/blog/instructor-directory/,""
2019-07-15 00:00:00,"",blog,rstudio::conf(2020) is open for registration!,"",https://posit.co/blog/rstudio-conf-2020/,""
2019-06-24 00:00:00,"",blog,RStudio Connect 1.7.6 - Publish Git-backed Content,"",https://posit.co/blog/rstudio-connect-1-7-6/,""
2019-06-13 00:00:00,"",blog,RStudio Connect 1.7.4.2 - Important Security Patch,"",https://posit.co/blog/rstudio-connect-1-7-4-2-important-security-patch/,""
2019-06-06 00:00:00,"",blog,Work Week at a Glance,"",https://posit.co/blog/work-week-at-a-glance/,""
2019-05-24 00:00:00,"",blog,[R]eady for Production: a Joint Event with RStudio and EODA,"",https://posit.co/blog/r-eady-for-production-a-joint-event-with-rstudio-and-eoda/,""
2019-05-21 00:00:00,"",blog,RStudio Instructor Training Updates,"",https://posit.co/blog/instructor-training-updates/,""
2019-05-14 00:00:00,"",blog,Introducing SAML in RStudio Connect,"",https://posit.co/blog/introducing-saml-in-rstudio-connect/,""
2019-05-09 00:00:00,"",blog,Introducing RStudio Team,"",https://posit.co/blog/introducing-rstudio-team/,""
2019-05-09 00:00:00,"",blog,"Introducing RStudio Server Pro 1.2 - New Features, Packaging, and Pricing","",https://posit.co/blog/introducing-rstudio-server-pro-1-2/,""
2019-04-30 00:00:00,posit-workbench,blog,RStudio 1.2 Released,"",https://posit.co/blog/rstudio-1-2-release/,""
2019-04-26 00:00:00,shiny-r,blog,Shiny v1.3.2,"",https://posit.co/blog/shiny-1-3-2/,""
2019-04-18 00:00:00,"",blog,RStudio Package Manager 1.0.8 - System Requirements,"",https://posit.co/blog/rstudio-package-manager-1-0-8-system-requirements/,""
2019-04-05 22:07:22,shiny-r,blog,Winners of the 1st Shiny Contest,"",https://posit.co/blog/first-shiny-contest-winners/,""
2019-03-25 00:00:00,"",blog,Summer Interns 2019,"",https://posit.co/blog/summer-interns-2019/,""
2019-03-22 00:00:00,"",blog,RStudio Connect 1.7.2,"",https://posit.co/blog/announcing-rstudio-connect-1-7-2/,""
2019-03-15 00:00:00,"",blog,"sparklyr 1.0: Apache Arrow, XGBoost, Broom and TFRecords","",https://posit.co/blog/sparklyr-1-0/,""
2019-03-14 22:07:22,posit-workbench,blog,RStudio 1.2 Preview: Jobs,"",https://posit.co/blog/rstudio-1-2-jobs/,""
2019-03-13 00:00:00,"",blog,RStudio Package Manager 1.0.6 - README,"",https://posit.co/blog/rstudio-package-manager-1-0-6-readme/,""
2019-03-08 00:00:00,tidyverse,blog,Building tidy tools workshop,"",https://posit.co/blog/building-tidy-tools-workshop/,""
2019-02-28 05:20:59,"",blog,RStudio Instructor Training,"",https://posit.co/blog/instructor-training/,""
2019-02-13 00:00:00,"",blog,Try out RStudio Connect on Your Desktop for Free,"",https://posit.co/blog/try-out-rstudio-connect-on-your-desktop/,""
2019-02-06 00:00:00,"",blog,rstudio::conf 2019 Workshop materials now available,"",https://posit.co/blog/rstudio-conf-2019-workshops/,""
2019-01-30 00:00:00,"",blog,Time Travel with RStudio Package Manager 1.0.4,"",https://posit.co/blog/time-travel-with-rstudio-package-manager-1-0-4/,""
2019-01-18 00:00:00,"",blog,Summer Internships 2019,"",https://posit.co/blog/summer-internships-2019/,""
2019-01-17 00:00:00,"",blog,RStudio Connect 1.7.0,"",https://posit.co/blog/announcing-rstudio-connect-1-7-0/,""
2019-01-08 00:00:00,"",blog,RStudio Server Pro is now available on Microsoft Azure Marketplace,"",https://posit.co/blog/rstudio-server-pro-is-now-available-on-microsoft-azure-marketplace/,""
2019-01-07 00:00:00,shiny-r,blog,Announcing the 1st Shiny Contest,"",https://posit.co/blog/first-shiny-contest/,""
2018-11-28 00:00:00,"",blog,Thinking about going to rstudio::conf 2019? Act soon!,"",https://posit.co/blog/thinking-about-going-to-rstudio-conf-2019-act-soon/,""
2018-11-19 00:00:00,posit-workbench,blog,RStudio 1.2 Preview: The Little Things,"",https://posit.co/blog/rstudio-1-2-preview-the-little-things/,""
2018-11-13 00:00:00,shiny-r,blog,Shiny 1.2.0: Plot caching,"",https://posit.co/blog/shiny-1-2-0/,""
2018-11-05 00:00:00,posit-workbench,blog,RStudio 1.2 Preview - New Features in RStudio Pro,"",https://posit.co/blog/rstudio-rsp-1-2-features/,""
2018-10-29 22:07:22,posit-workbench,blog,RStudio IDE Custom Theme Support,"",https://posit.co/blog/rstudio-ide-custom-theme-support/,""
2018-10-23 00:00:00,posit-workbench,blog,RStudio 1.2 Preview: Plumber Integration,"",https://posit.co/blog/rstudio-1-2-preview-plumber-integration/,""
2018-10-22 14:59:20,"",blog,Summer Intern Projects,"",https://posit.co/blog/summer-intern-projects/,""
2018-10-18 00:00:00,shiny-r,blog,shinytest - Automated testing for Shiny apps,"",https://posit.co/blog/shinytest-automated-testing-for-shiny-apps/,""
2018-10-17 00:00:00,"",blog,Announcing RStudio Package Manager,"",https://posit.co/blog/announcing-rstudio-package-manager/,""
2018-10-16 00:00:00,posit-workbench,blog,RStudio 1.2 Preview: Stan,"",https://posit.co/blog/rstudio-1-2-preview-stan/,""
2018-10-11 22:07:22,"",blog,RStudio 1.2 Preview: C/C++ and Rcpp,"",https://posit.co/blog/rstudio-1-2-preview-cpp/,""
2018-10-09 00:00:00,posit-workbench,blog,RStudio 1.2 Preview: Reticulated Python,"",https://posit.co/blog/rstudio-1-2-preview-reticulated-python/,""
2018-10-05 22:07:22,posit-workbench,blog,r2d3 - R Interface to D3 Visualizations,"",https://posit.co/blog/r2d3-r-interface-to-d3-visualizations/,""
2018-10-02 00:00:00,posit-workbench,blog,RStudio 1.2 Preview: SQL Integration,"",https://posit.co/blog/rstudio-1-2-preview-sql/,""
2018-10-01 00:00:00,"",blog,sparklyr 0.9: Streams and Kubernetes,"",https://posit.co/blog/sparklyr-0-9/,""
2018-09-20 00:00:00,"",blog,"RStudio Connect 1.6.8 - Emails, APIs, and Titles","",https://posit.co/blog/rstudio-connect-1-6-8-emails-apis-and-titles/,""
2018-09-19 00:00:00,"",blog,Radix for R Markdown,"",https://posit.co/blog/radix-for-r-markdown/,""
2018-09-14 00:00:00,"",blog,Deadline extended for rstudio::conf(2019) abstract submissions,"",https://posit.co/blog/rstudio-conf-2019-submission-deadline-extended/,""
2018-09-12 22:07:22,"",blog,Getting started with deep learning in R,"",https://posit.co/blog/getting-started-with-deep-learning-in-r/,""
2018-09-04 00:00:00,shiny-r,blog,Shiny Server (Pro) 1.5.8,"",https://posit.co/blog/shiny-server-pro-1-5-8/,""
2018-08-20 00:00:00,"",blog,rstudio::conf(2019) contributed talks & e-posters,"",https://posit.co/blog/rstudio-conf-2019-contributed-talks-eposters/,""
2018-08-13 00:00:00,"",blog,R/Medicine Conference,"",https://posit.co/blog/r-medicine-conference/,""
2018-08-10 00:00:00,"",blog,rstudio::conf(2019) diversity scholarships,"",https://posit.co/blog/rstudio-conf-2019-diversity-scholarships/,""
2018-08-07 00:00:00,"",blog,What they forgot to teach you about R,"",https://posit.co/blog/what-they-forgot-to-teach-you-about-r/,""
2018-07-31 00:00:00,ggplot2,blog,rstudio::conf 2019 is open for registration!,"",https://posit.co/blog/rstudio-conf-2019-is-open-for-registration/,""
2018-07-27 00:00:00,"",blog,Announcing the 1st Bookdown Contest,"",https://posit.co/blog/first-bookdown-contest/,""
2018-07-26 00:00:00,"",blog,RStudio Connect 1.6.6 - Custom Emails,"",https://posit.co/blog/rstudio-connect-1-6-6-custom-emails/,""
2018-07-25 00:00:00,"",blog,The Revamped bookdown.org Website,"",https://posit.co/blog/revamped-bookdown-org/,""
2018-07-13 00:00:00,"",blog,Announcing the R Markdown Book,"",https://posit.co/blog/announcing-the-r-markdown-book/,""
2018-07-09 00:00:00,"",blog,RStudio Connect v1.6.4.2 - Security Update,"",https://posit.co/blog/rstudio-connect-v1-6-4-2-security-update/,""
2018-06-26 00:00:00,shiny-r,blog,Shiny 1.1.0: Scaling Shiny with async,"",https://posit.co/blog/shiny-1-1-0/,""
2018-06-19 00:00:00,"",blog,RStudio Connect v1.6.4,"",https://posit.co/blog/rstudio-connect-v1-6-4/,""
2018-05-15 00:00:00,tidyverse,blog,Applied Machine Learning Workshop,"",https://posit.co/blog/applied-machine-learning-workshop/,""
2018-05-14 00:00:00,"",blog,sparklyr 0.8: Production pipelines and graphs,"",https://posit.co/blog/sparklyr-0-8/,""
2018-05-11 00:00:00,"",blog,Enterprise Advocate,"",https://posit.co/blog/enterprise-advocate/,""
2018-05-10 00:00:00,"",blog,leaflet 2.0.0,"",https://posit.co/blog/leaflet-2-0-0/,""
2018-05-09 00:00:00,"",blog,RStudio Connect v1.6.2,"",https://posit.co/blog/rstudio-connect-v1-6-2/,""
2018-04-19 00:00:00,"",blog,Arrow and beyond: Collaborating on next generation tools for open source data science,"",https://posit.co/blog/arrow-and-beyond/,""
2018-04-18 00:00:00,"",blog,Summer Interns,"",https://posit.co/blog/summer-interns-updates/,""
2018-04-12 00:00:00,"",blog,RStudio Connect 1.6.0  -  A Year in the Making!,"",https://posit.co/blog/rstudio-connect-1-6-0-a-year-in-the-making/,""
2018-04-11 00:00:00,shiny-r,blog,Shiny Server (Pro) 1.5.7,"",https://posit.co/blog/shiny-server-pro-1-5-7/,""
2018-03-29 22:07:22,shiny-r,blog,"DT 0.4: Editing Tables, Smart Filtering, and More","",https://posit.co/blog/dt-0-4/,""
2018-03-26 22:07:23,"",blog,reticulate: R interface to Python,"",https://posit.co/blog/reticulate-r-interface-to-python/,""
2018-03-07 00:00:00,"",blog,Platform Deprecation Strategy,"",https://posit.co/blog/platform-deprecation-strategy/,""
2018-03-02 00:00:00,"",blog,RStudio Connect v1.5.14,"",https://posit.co/blog/rstudio-connect-v1-5-14/,""
2018-02-12 00:00:00,"",blog,Summer interns,"",https://posit.co/blog/summer-interns/,""
2018-02-06 22:07:23,"",blog,TensorFlow for R,"",https://posit.co/blog/tensorflow-for-r/,""
2018-01-29 00:00:00,"",blog,sparklyr 0.7: Spark Pipelines and Machine Learning,"",https://posit.co/blog/sparklyr-0-7/,""
2018-01-12 00:00:00,"",blog,RStudio Connect v1.5.12,"",https://posit.co/blog/rstudio-connect-v1-5-12/,""
2017-12-11 00:00:00,shiny-r,blog,Shiny Server (Pro) 1.5.6,"",https://posit.co/blog/shiny-server-pro-1-5-6/,""
2017-12-01 00:00:00,"",blog,RStudio Connect v1.5.10,"",https://posit.co/blog/rstudio-connect-v1-5-10/,""
2017-12-01 00:00:00,"",blog,Birds of a Feather sessions at rstudio::conf 2018 and the rstudio::conf app!,"",https://posit.co/blog/birds-of-a-feather-sessions-at-rstudio-conf-2018-and-the-rstudio-conf-app/,""
2017-11-17 00:00:00,shiny-r,blog,pool package on CRAN,"",https://posit.co/blog/pool-0-1-3/,""
2017-11-06 00:00:00,"",blog,rstudio::conf(2018) program now available!,"",https://posit.co/blog/rstudio-conf-2018-program/,""
2017-11-03 00:00:00,"",blog,R-Admins Community,"",https://posit.co/blog/r-admins-community/,""
2017-10-24 00:00:00,"",blog,RStudio Connect v1.5.8,"",https://posit.co/blog/rstudio-connect-v1-5-8/,""
2017-10-16 00:00:00,dplyr,blog,Announcing RStudio Professional Drivers,"",https://posit.co/blog/announcing-rstudio-professional-drivers/,""
2017-10-09 00:00:00,posit-workbench,blog,RStudio v1.1 Released,"",https://posit.co/blog/rstudio-v1-1-release/,""
2017-09-14 00:00:00,"",blog,community.rstudio.com,"",https://posit.co/blog/rstudio-community/,""
2017-09-13 00:00:00,posit-workbench,blog,RStudio v1.1 - The Little Things,"",https://posit.co/blog/rstudio-v1-1-little-things/,""
2017-09-12 00:00:00,shiny-r,blog,Shiny Server (Pro) 1.5.4,"",https://posit.co/blog/shiny-server-pro-1-5-4/,""
2017-09-11 00:00:00,"",blog,Announcing blogdown: Create Websites with R Markdown,"",https://posit.co/blog/announcing-blogdown/,""
2017-09-07 00:00:00,posit-workbench,blog,RStudio 1.1 Preview - New Features in RStudio Server Pro,"",https://posit.co/blog/rstudio-rsp-1-1-features/,""
2017-09-06 00:00:00,"",blog,RStudio Connect v1.5.6 - Now Supporting Kerberos!,"",https://posit.co/blog/rstudio-connect-v1-5-6-kerberos/,""
2017-09-05 22:07:23,"",blog,Keras for R,"",https://posit.co/blog/keras-for-r/,""
2017-08-30 22:07:23,posit-workbench,blog,RStudio 1.1 Preview - I Only Work in Black,"",https://posit.co/blog/rstudio-dark-theme/,""
2017-08-29 00:00:00,shiny-r,blog,Shiny Dev Center gets a shiny new update,"",https://posit.co/blog/shiny-dev-center-gets-a-shiny-new-update/,""
2017-08-25 00:00:00,"",blog,Newer to R? rstudio::conf 2018 is for you! Early bird pricing ends August 31.,"",https://posit.co/blog/rstudio-conf-2018-early-bird-pricing/,""
2017-08-22 00:00:00,posit-workbench,blog,RStudio v1.1 Preview - Object Explorer,"",https://posit.co/blog/rstudio-v1-1-preview-object-explorer/,""
2017-08-18 00:00:00,"",blog,RStudio Server Pro is ready for BigQuery on the Google Cloud Platform,"",https://posit.co/blog/google-cloud-platform/,""
2017-08-16 00:00:00,posit-workbench,blog,RStudio 1.1 Preview - Data Connections,"",https://posit.co/blog/rstudio-preview-connections/,""
2017-08-15 00:00:00,shiny-r,blog,Shiny 1.0.4,"",https://posit.co/blog/shiny-1-0-4/,""
2017-08-15 00:00:00,"",blog,"rstudio::conf(2018): Contributed talks, e-posters, and diversity scholarships","",https://posit.co/blog/contributed-talks-diversity-scholarships/,""
2017-08-11 00:00:00,posit-workbench,blog,RStudio v1.1 Preview: Terminal,"",https://posit.co/blog/rstudio-v1-1-preview-terminal/,""
2017-08-10 00:00:00,ggplot2,blog,Building tidy tools workshop,"",https://posit.co/blog/upcoming-workshops/,""
2017-08-03 00:00:00,"",blog,RStudio Connect v1.5.4 - Now Supporting Plumber!,"",https://posit.co/blog/rstudio-connect-v1-5-4-plumber/,""
2017-07-31 00:00:00,"",blog,sparklyr 0.6: Distributed R and external sources,"",https://posit.co/blog/sparklyr-0-6/,""
2017-07-13 00:00:00,tidyverse,blog,haven 1.1.0,"",https://posit.co/blog/haven-1-1-0/,""
2017-07-12 00:00:00,shiny-r,blog,Registration open for rstudio::conf 2018!,"",https://posit.co/blog/join-us-at-rstudioconf-2018/,""
2017-07-11 22:07:23,shiny-r,blog,Introducing learnr,"",https://posit.co/blog/introducing-learnr/,""
2017-06-27 00:00:00,tidyverse,blog,dbplyr 1.1.0,"",https://posit.co/blog/dbplyr-1-1-0/,""
2017-06-26 00:00:00,"",blog,bigrquery 0.4.0,"",https://posit.co/blog/bigrquery-0-4-0/,""
2017-06-13 00:00:00,dplyr,blog,dplyr 0.7.0,"",https://posit.co/blog/dplyr-0-7-0/,""
2017-05-31 00:00:00,posit-workbench,blog,RStudio Server Pro is now available on AWS Marketplace,"",https://posit.co/blog/rstudio-server-pro-is-now-available-on-aws-marketplace/,""
2017-05-23 00:00:00,"",blog,RStudio Connect 1.5.0 - Introducing Tags!,"",https://posit.co/blog/rstudio-connect-1-5-0-introducing-tags/,""
2017-05-18 00:00:00,shiny-r,blog,shinydashboard 0.6.0,"",https://posit.co/blog/shinydashboard-0-6-0/,""
2017-05-12 00:00:00,"",blog,Come see RStudio at an event near you next week!,"",https://posit.co/blog/come-see-rstudio-at-an-event-near-you-next-week/,""
2017-04-19 00:00:00,tidyverse,blog,readxl 1.0.0,"",https://posit.co/blog/readxl-1-0-0/,""
2017-04-13 00:00:00,dplyr,blog,dplyr 0.6.0 coming soon!,"",https://posit.co/blog/dplyr-0-6-0-coming-soon/,""
2017-04-12 00:00:00,tidyverse,blog,tidyverse updates,"",https://posit.co/blog/tidyverse-updates/,""
2017-04-11 00:00:00,"",blog,RStudio Connect 1.4.6,"",https://posit.co/blog/rstudio-connect-1-4-6/,""
2017-04-05 00:00:00,shiny-r,blog,Shiny 1.0.1,"",https://posit.co/blog/shiny-1-0-1/,""
2017-03-28 00:00:00,"",blog,RStudio Connect 1.4.4.1,"",https://posit.co/blog/rstudio-connect-1-4-4-1/,""
2017-02-22 00:00:00,"",blog,leaflet 1.1.0,"",https://posit.co/blog/leaflet-1-1-0/,""
2017-02-15 00:00:00,"",blog,rstudio::conf 2017 session recordings are now available,"",https://posit.co/blog/rstudioconf-2017-session-recordings-are-now-available/,""
2017-02-13 00:00:00,"",blog,See RStudio + sparklyr for big data at Strata + Hadoop World,"",https://posit.co/blog/see-rstudio-sparklyr-for-big-data-at-strata-hadoop-world/,""
2017-02-09 00:00:00,"",blog,RStudio Connect 1.4.2,"",https://posit.co/blog/rstudio-connect-1-4-2/,""
2017-02-01 00:00:00,"",blog,roxygen2 6.0.0,"",https://posit.co/blog/roxygen2-6-0-0/,""
2017-01-24 00:00:00,"",blog,xml2 1.1.1,"",https://posit.co/blog/xml-1-1-1/,""
2017-01-24 00:00:00,dplyr,blog,sparklyr 0.5: Livy and dplyr improvements,"",https://posit.co/blog/sparklyr-0-5/,""
2017-01-10 00:00:00,"",blog,Announcing RStudio Connect - For all the work your teams do in R,"",https://posit.co/blog/announcing-rstudio-connect-for-all-the-work-your-teams-do-in-r/,""
2016-12-15 00:00:00,"",blog,Register today for rstudio::conf 2017!,"",https://posit.co/blog/register-today-for-rstudioconf-2017/,""
2016-12-02 00:00:00,"",blog,Announcing bookdown: Authoring Books and Technical Documents with R Markdown,"",https://posit.co/blog/announcing-bookdown/,""
2016-11-23 00:00:00,"",blog,Time is running out - register for Hadley Wickham's Master R in Melbourne!,"",https://posit.co/blog/time-is-running-out-register-for-hadley-wickhams-master-r-in-melbourne/,""
2016-11-14 00:00:00,"",blog,svglite 1.2.0,"",https://posit.co/blog/svglite-1-2-0/,""
2016-11-14 00:00:00,ggplot2,blog,ggplot2 2.2.0,"",https://posit.co/blog/ggplot2-2-2-0/,""
2016-11-08 00:00:00,"",blog,R Views - a new perspective on R and RStudio,"",https://posit.co/blog/r-views-a-new-perspective-on-r-and-rstudio/,""
2016-11-04 00:00:00,shiny-r,blog,Shiny Server (Pro) 1.5,"",https://posit.co/blog/shiny-server-pro-1-5/,""
2016-11-01 00:00:00,posit-workbench,blog,Announcing RStudio v1.0!,"",https://posit.co/blog/announcing-rstudio-v1-0/,""
2016-10-28 00:00:00,"",blog,"Join Hadley Wickham's Master R Workshop in Melbourne, Australia December 12 & 13","",https://posit.co/blog/join-hadley-wickhams-master-r-workshop-in-melbourne-australia-december-12-13/,""
2016-10-18 00:00:00,"",blog,Call for rstudio::conf lightning talks,"",https://posit.co/blog/call-for-rstudioconf-lightning-talks/,""
2016-10-14 00:00:00,shiny-r,blog,Shiny Server (Pro) 1.4.7,"",https://posit.co/blog/shiny-server-pro-1-4-7/,""
2016-10-13 00:00:00,tidyverse,blog,The schedule is out - rstudio:conf 2017,"",https://posit.co/blog/the-schedule-is-out-rstudioconf-2017/,""
2016-10-13 00:00:00,shiny-r,blog,shinythemes 1.1.1,"",https://posit.co/blog/shinythemes-1-1-1/,""
2016-10-05 22:07:23,posit-workbench,blog,R Notebooks,"",https://posit.co/blog/r-notebooks/,""
2016-10-04 00:00:00,tidyverse,blog,haven 1.0.0,"",https://posit.co/blog/haven-1-0-0/,""
2016-09-30 00:00:00,ggplot2,blog,ggplot2 2.2.0 coming soon!,"",https://posit.co/blog/ggplot2-2-2-0-coming-soon/,""
2016-09-27 00:00:00,"",blog,sparklyr — R interface for Apache Spark,"",https://posit.co/blog/sparklyr-r-interface-for-apache-spark/,""
2016-09-22 00:00:00,shiny-r,blog,Shiny Server (Pro) 1.4.6,"",https://posit.co/blog/shiny-server-1-4-6/,""
2016-09-15 00:00:00,tidyverse,blog,tidyverse 1.0.0,"",https://posit.co/blog/tidyverse-1-0-0/,""
2016-09-15 00:00:00,tidyverse,blog,lubridate 1.6.0,"",https://posit.co/blog/lubridate-1-6-0/,""
2016-09-12 00:00:00,shiny-r,blog,Shiny 0.14,"",https://posit.co/blog/shiny-0-14/,""
2016-08-31 00:00:00,tidyverse,blog,forcats 0.1.0,"",https://posit.co/blog/forcats-0-1-0/,""
2016-08-29 00:00:00,tidyverse,blog,tibble 1.2.0,"",https://posit.co/blog/tibble-1-2-0/,""
2016-08-24 00:00:00,tidyverse,blog,stringr 1.1.0,"",https://posit.co/blog/stringr-1-1-0/,""
2016-08-18 00:00:00,"",blog,Final Call: Hadley Wickham's Master R Workshop September 12 and 13 in NYC,"",https://posit.co/blog/final-call-hadley-wickhams-master-r-workshop-september-12-and-13-in-nyc/,""
2016-08-15 00:00:00,tidyverse,blog,tidyr 0.6.0,"",https://posit.co/blog/tidyr-0-6-0/,""
2016-08-09 00:00:00,"",blog,A New Version of DT (0.2) on CRAN,"",https://posit.co/blog/a-new-version-of-dt-0-2-on-cran/,""
2016-08-05 00:00:00,tidyverse,blog,readr 1.0.0,"",https://posit.co/blog/readr-1-0-0/,""
2016-07-22 00:00:00,"",blog,Don't miss Hadley Wickham's Master R Workshop September 12 and 13 in NYC,"",https://posit.co/blog/dont-miss-hadley-wickhams-master-r-workshop-september-12-and-13-in-nyc/,""
2016-07-19 00:00:00,shiny-r,blog,Discover R and RStudio at JSM 2016 Chicago!,"",https://posit.co/blog/discover-r-and-rstudio-at-jsm-2016-chicago/,""
2016-07-05 00:00:00,tidyverse,blog,xml2 1.0.0,"",https://posit.co/blog/xml2-1-0-0/,""
2016-07-05 00:00:00,tidyverse,blog,tibble 1.1,"",https://posit.co/blog/tibble-1-1/,""
2016-07-05 00:00:00,"",blog,httr 1.2.0,"",https://posit.co/blog/httr-1-2-0/,""
2016-06-30 00:00:00,shiny-r,blog,Join us at rstudio::conf 2017!,"",https://posit.co/blog/join-us-at-rstudioconf-2017/,""
2016-06-27 00:00:00,shiny-r,blog,See RStudio at UseR! 2016,"",https://posit.co/blog/see-rstudio-at-user-2016/,""
2016-06-27 00:00:00,dplyr,blog,dplyr 0.5.0,"",https://posit.co/blog/dplyr-0-5-0/,""
2016-06-13 00:00:00,tidyverse,blog,tidyr 0.5.0,"",https://posit.co/blog/tidyr-0-5-0/,""
2016-05-29 22:07:23,"",blog,"Feather: A Fast On-Disk Format for Data Frames for R and Python, powered by Apache Arrow","",https://posit.co/blog/feather/,""
2016-05-23 00:00:00,posit-workbench,blog,Profiling with RStudio and profvis,"",https://posit.co/blog/profiling-with-rstudio-and-profvis/,""
2016-05-17 22:07:23,shiny-r,blog,flexdashboard: Easy interactive dashboards for R,"",https://posit.co/blog/flexdashboard-easy-interactive-dashboards-for-r/,""
2016-05-06 00:00:00,shiny-r,blog,Shiny JavaScript Tutorials,"",https://posit.co/blog/shiny-javascript-tutorials/,""
2016-05-05 00:00:00,shiny-r,blog,ShinyDevCon videos now available,"",https://posit.co/blog/shinydevcon-videos-now-available/,""
2016-04-30 00:00:00,posit-workbench,blog,Register now for Hadley Wickham's Master R in Amsterdam,"",https://posit.co/blog/register-now-for-hadley-wickhams-master-r-in-amsterdam/,""
2016-04-29 00:00:00,"",blog,testthat 1.0.0,"",https://posit.co/blog/testthat-1-0-0/,""
2016-03-28 00:00:00,shiny-r,blog,RStudio at the Open Data Science Conference,"",https://posit.co/blog/rstudio-at-the-open-data-science-conference/,""
2016-03-24 22:07:23,tidyverse,blog,tibble 1.0.0,"",https://posit.co/blog/tibble-1-0-0/,""
2016-03-21 22:07:23,"",blog,R Markdown Custom Formats,"",https://posit.co/blog/r-markdown-custom-formats/,""
2016-03-21 00:00:00,"",blog,R Markdown v0.9.5,"",https://posit.co/blog/rmarkdown-v0-9-5/,""
2016-03-09 00:00:00,"",blog,R on Travis-CI,"",https://posit.co/blog/r-on-travis-ci/,""
2016-03-03 00:00:00,ggplot2,blog,ggplot2 2.1.0,"",https://posit.co/blog/ggplot2-2-1-0/,""
2016-02-19 00:00:00,shiny-r,blog,Shinyapps.io Update Notification,"",https://posit.co/blog/shinyapps-io-update-notification/,""
2016-02-09 00:00:00,posit-workbench,blog,New Release of RStudio (v0.99.878),"",https://posit.co/blog/new-release-of-rstudio-v0-99-878/,""
2016-02-06 00:00:00,posit-workbench,blog,Hadley Wickham's Advanced R in Amsterdam,"",https://posit.co/blog/hadley-wickhams-advanced-r-in-amsterdam/,""
2016-02-02 00:00:00,tidyverse,blog,tidyr 0.4.0,"",https://posit.co/blog/tidyr-0-4-0/,""
2016-02-02 00:00:00,"",blog,memoise 1.0.0,"",https://posit.co/blog/memoise-1-0-0/,""
